0.1000000000000000056 0.001164322 0.001173725 0.001186945 0.01372034 0.01389374 0.006180126 
0.2000000000000000111 0.0008269276 0.0008288793 0.0008538498 0.009844335 0.01011408 0.004394439 
0.3000000000000000444 0.0006758285 0.0006790208 0.0007135436 0.008485631 0.008786352 0.003636229 
0.4000000000000000222 0.0005841365 0.0005897772 0.0006495826 0.007574149 0.007891292 0.003176831 
0.5 0.0005250702 0.000527521 0.0006207033 0.006555081 0.006992836 0.002830271 
0.6000000000000000888 0.0004813357 0.000482508 0.0006106552 0.005592408 0.006199006 0.002520137 
0.7000000000000000666 0.0004447597 0.0004466143 0.0006127413 0.005002318 0.005696254 0.002303762 
0.8000000000000000444 0.0004156467 0.0004200128 0.0006247067 0.004796341 0.005522312 0.002178738 
0.9000000000000000222 0.0003930563 0.00039656 0.0006380219 0.004616022 0.005358806 0.002060883 
1 0.0003717275 0.0003783287 0.0006565343 0.004540339 0.005254316 0.001967075 
1.100000000000000089 0.0003548735 0.000358497 0.0006779551 0.004564041 0.005221928 0.0019127 
1.200000000000000178 0.0003426178 0.0003400917 0.0006979547 0.004583992 0.005189436 0.001855281 
1.300000000000000044 0.0003286409 0.0003307796 0.0007237657 0.004429125 0.005056759 0.001780172 
1.400000000000000133 0.0003197277 0.0003198977 0.0007443988 0.00429242 0.004914082 0.001708907 
1.5 0.000305614 0.000311593 0.0007670053 0.004171205 0.004825561 0.001667242 
1.600000000000000089 0.0002961154 0.0002994669 0.0007901931 0.004085788 0.004711042 0.001610457 
1.700000000000000178 0.0002884048 0.000294831 0.0008103503 0.004028734 0.004649895 0.001565339 
1.800000000000000044 0.0002813885 0.0002854064 0.000831017 0.00399955 0.004607848 0.001531853 
1.900000000000000133 0.0002738597 0.0002784537 0.0008533584 0.003962793 0.004546243 0.001513436 
2 0.000267507 0.0002729761 0.0008724603 0.003982486 0.004559722 0.001467214 
2.100000000000000089 0.0002574318 0.0002652543 0.0008905002 0.003940106 0.004500522 0.001455835 
2.200000000000000178 0.0002561305 0.000261389 0.0009092418 0.003857255 0.004412094 0.001426384 
2.300000000000000266 0.0002530687 0.0002545875 0.0009242306 0.003799455 0.004358249 0.001401351 
2.400000000000000355 0.0002468629 0.0002500668 0.0009406198 0.003755596 0.004315776 0.001368392 
2.5 0.0002432202 0.0002452498 0.0009590526 0.003690485 0.004239844 0.001337957 
2.600000000000000089 0.0002363081 0.0002421325 0.0009722956 0.003635545 0.004204173 0.001325726 
2.700000000000000178 0.0002327545 0.0002374666 0.0009846372 0.003631561 0.004174157 0.001322836 
2.800000000000000266 0.0002282977 0.0002328029 0.0009989262 0.003591168 0.004138292 0.001287385 
2.900000000000000355 0.0002265981 0.0002294292 0.001011249 0.003568366 0.004097921 0.00127347 
3 0.0002215527 0.0002265423 0.001021747 0.003534983 0.004095806 0.00125064 
3.100000000000000089 0.0002205202 0.0002209021 0.001025579 0.00347756 0.004037079 0.001232954 
3.200000000000000178 0.0002134575 0.0002203073 0.001044756 0.003406409 0.003953521 0.0012241 
3.300000000000000266 0.0002137384 0.0002169175 0.001051186 0.003379907 0.00392465 0.001202924 
3.400000000000000355 0.0002109121 0.0002148846 0.001055993 0.003352809 0.00390547 0.001194746 
3.5 0.000208472 0.0002092187 0.001069605 0.003306072 0.003871874 0.001166696 
3.600000000000000089 0.000206699 0.0002057188 0.001078844 0.00327024 0.00383799 0.00114789 
3.700000000000000178 0.0002025965 0.0002064912 0.001090161 0.003262903 0.003791325 0.001144358 
3.800000000000000266 0.0002011075 0.0002040011 0.001087393 0.003204472 0.003738922 0.001137811 
3.900000000000000355 0.0001981989 0.0002005074 0.001103065 0.003140995 0.003703459 0.001126437 
4 0.0001950971 0.0002029564 0.001111188 0.003168601 0.003708822 0.00112129 
4.100000000000000533 0.0001925998 0.000199647 0.001116049 0.003109107 0.003635992 0.00110143 
4.200000000000000178 0.0001901844 0.0001952341 0.001131796 0.003081743 0.003604313 0.00108577 
4.299999999999999822 0.0001902992 0.000194004 0.001127336 0.003043157 0.00357612 0.001075505 
4.400000000000000355 0.0001894671 0.0001931884 0.001125796 0.003056093 0.003595855 0.001066578 
4.5 0.0001862593 0.000189651 0.001136976 0.00303828 0.003574726 0.001062746 
4.600000000000000533 0.0001853847 0.0001903329 0.001137398 0.003008532 0.003540961 0.001059945 
4.700000000000000178 0.0001832437 0.0001907497 0.001148359 0.0029747 0.003510888 0.001042723 
4.800000000000000711 0.000180379 0.0001858609 0.001151142 0.002914654 0.003455856 0.001023398 
4.900000000000000355 0.0001799425 0.0001803702 0.00115483 0.00292828 0.003477589 0.001018454 
5 0.0001773175 0.0001802293 0.001168193 0.002875426 0.00339584 0.001011479 
5.100000000000000533 0.0001766419 0.0001808141 0.001170512 0.002838215 0.003366353 0.0009908015 
